2820|BONHEIDEN|Antwerpen|BONHEIDEN|Anvers
2820|Rijmenam|Antwerpen|Rijmenam|Anvers
2830|Blaasveld|Antwerpen|Blaasveld|Anvers
2830|Heindonk|Antwerpen|Heindonk|Anvers
2830|Tisselt|Antwerpen|Tisselt|Anvers
2830|WILLEBROEK|Antwerpen|WILLEBROEK|Anvers
2840|Reet|Antwerpen|Reet|Anvers
2840|RUMST|Antwerpen|RUMST|Anvers
2840|Terhagen|Antwerpen|Terhagen|Anvers
2845|NIEL|Antwerpen|NIEL|Anvers
2850|BOOM|Antwerpen|BOOM|Anvers
2860|SINT-KATELIJNE-WAVER|Antwerpen|SINT-KATELIJNE-WAVER|Anvers
2861|Onze-Lieve-Vrouw-Waver|Antwerpen|Onze-Lieve-Vrouw-Waver|Anvers
2870|Breendonk|Antwerpen|Breendonk|Anvers
2870|Liezele|Antwerpen|Liezele|Anvers
2870|PUURS|Antwerpen|PUURS|Anvers
2870|Ruisbroek|Antwerpen|Ruisbroek|Anvers
2880|BORNEM|Antwerpen|BORNEM|Anvers
2880|Hingene|Antwerpen|Hingene|Anvers
2880|Mariekerke|Antwerpen|Mariekerke|Anvers
2880|Weert|Antwerpen|Weert|Anvers
2890|Lippelo|Antwerpen|Lippelo|Anvers
2890|Oppuurs|Antwerpen|Oppuurs|Anvers
2890|SINT-AMANDS|Antwerpen|SINT-AMANDS|Anvers
2900|SCHOTEN|Antwerpen|SCHOTEN|Anvers
2910|ESSEN|Antwerpen|ESSEN|Anvers
2920|KALMTHOUT|Antwerpen|KALMTHOUT|Anvers
2930|BRASSCHAAT|Antwerpen|BRASSCHAAT|Anvers
2940|Hoevenen|Antwerpen|Hoevenen|Anvers
2940|STABROEK|Antwerpen|STABROEK|Anvers
2950|KAPELLEN|Antwerpen|KAPELLEN|Anvers
2960|BRECHT|Antwerpen|BRECHT|Anvers
2960|Sint-Job-In-'T-Goor|Antwerpen|Sint-Job-In-'T-Goor|Anvers
2960|Sint-Lenaarts|Antwerpen|Sint-Lenaarts|Anvers
2970|'S Gravenwezel|Antwerpen|'S Gravenwezel|Anvers
2970|SCHILDE|Antwerpen|SCHILDE|Anvers
2980|Halle|Antwerpen|Halle|Anvers
2980|ZOERSEL|Antwerpen|ZOERSEL|Anvers
2990|Loenhout|Antwerpen|Loenhout|Anvers
2990|WUUSTWEZEL|Antwerpen|WUUSTWEZEL|Anvers
3000|LEUVEN|Vlaams-Brabant|LEUVEN|Brabant Flamand
3001|Heverlee|Vlaams-Brabant|Heverlee|Brabant Flamand
3010|Kessel Lo|Vlaams-Brabant|Kessel Lo|Brabant Flamand
3012|Wilsele|Vlaams-Brabant|Wilsele|Brabant Flamand
3018|Wijgmaal|Vlaams-Brabant|Wijgmaal|Brabant Flamand
3020|HERENT|Vlaams-Brabant|HERENT|Brabant Flamand
3020|Veltem-Beisem|Vlaams-Brabant|Veltem-Beisem|Brabant Flamand
3020|Winksele|Vlaams-Brabant|Winksele|Brabant Flamand
3040|HULDENBERG|Vlaams-Brabant|HULDENBERG|Brabant Flamand
3040|Loonbeek|Vlaams-Brabant|Loonbeek|Brabant Flamand
3040|Neerijse|Vlaams-Brabant|Neerijse|Brabant Flamand
3040|Ottenburg|Vlaams-Brabant|Ottenburg|Brabant Flamand
3040|Sint-Agatha-Rode|Vlaams-Brabant|Sint-Agatha-Rode|Brabant Flamand
3050|OUD-HEVERLEE|Vlaams-Brabant|OUD-HEVERLEE|Brabant Flamand
3051|Sint-Joris-Weert|Vlaams-Brabant|Sint-Joris-Weert|Brabant Flamand
3052|Blanden|Vlaams-Brabant|Blanden|Brabant Flamand
3053|Haasrode|Vlaams-Brabant|Haasrode|Brabant Flamand
3054|Vaalbeek|Vlaams-Brabant|Vaalbeek|Brabant Flamand
3060|BERTEM|Vlaams-Brabant|BERTEM|Brabant Flamand
3060|Korbeek-Dijle|Vlaams-Brabant|Korbeek-Dijle|Brabant Flamand
3061|Leefdaal|Vlaams-Brabant|Leefdaal|Brabant Flamand
3070|KORTENBERG|Vlaams-Brabant|KORTENBERG|Brabant Flamand
3071|Erps-Kwerps|Vlaams-Brabant|Erps-Kwerps|Brabant Flamand
3078|Everberg|Vlaams-Brabant|Everberg|Brabant Flamand
3078|Meerbeek|Vlaams-Brabant|Meerbeek|Brabant Flamand
3080|Duisburg|Vlaams-Brabant|Duisburg|Brabant Flamand
3080|TERVUREN|Vlaams-Brabant|TERVUREN|Brabant Flamand
3080|Vossem|Vlaams-Brabant|Vossem|Brabant Flamand
3090|OVERIJSE|Vlaams-Brabant|OVERIJSE|Brabant Flamand
3110|ROTSELAAR|Vlaams-Brabant|ROTSELAAR|Brabant Flamand
3111|Wezemaal|Vlaams-Brabant|Wezemaal|Brabant Flamand
3118|Werchter|Vlaams-Brabant|Werchter|Brabant Flamand
3120|TREMELO|Vlaams-Brabant|TREMELO|Brabant Flamand
3128|Baal|Vlaams-Brabant|Baal|Brabant Flamand
3130|BEGIJNENDIJK|Vlaams-Brabant|BEGIJNENDIJK|Brabant Flamand
3130|Betekom|Vlaams-Brabant|Betekom|Brabant Flamand
3140|KEERBERGEN|Vlaams-Brabant|KEERBERGEN|Brabant Flamand
3150|HAACHT|Vlaams-Brabant|HAACHT|Brabant Flamand
3150|Tildonk|Vlaams-Brabant|Tildonk|Brabant Flamand
3150|Wespelaar|Vlaams-Brabant|Wespelaar|Brabant Flamand
3190|BOORTMEERBEEK|Vlaams-Brabant|BOORTMEERBEEK|Brabant Flamand
3191|Hever|Vlaams-Brabant|Hever|Brabant Flamand
3200|AARSCHOT|Vlaams-Brabant|AARSCHOT|Brabant Flamand
3200|Gelrode|Vlaams-Brabant|Gelrode|Brabant Flamand
3201|Langdorp|Vlaams-Brabant|Langdorp|Brabant Flamand
3202|Rillaar|Vlaams-Brabant|Rillaar|Brabant Flamand
3210|Linden|Vlaams-Brabant|Linden|Brabant Flamand
3210|LUBBEEK|Vlaams-Brabant|LUBBEEK|Brabant Flamand
3211|Binkom|Vlaams-Brabant|Binkom|Brabant Flamand
3212|Pellenberg|Vlaams-Brabant|Pellenberg|Brabant Flamand
3220|HOLSBEEK|Vlaams-Brabant|HOLSBEEK|Brabant Flamand
3220|Kortrijk-Dutsel|Vlaams-Brabant|Kortrijk-Dutsel|Brabant Flamand
3220|Sint-Pieters-Rode|Vlaams-Brabant|Sint-Pieters-Rode|Brabant Flamand
3221|Nieuwrode|Vlaams-Brabant|Nieuwrode|Brabant Flamand
3270|Scherpenheuvel|Vlaams-Brabant|Scherpenheuvel|Brabant Flamand
3270|SCHERPENHEUVEL-ZICHEM|Vlaams-Brabant|SCHERPENHEUVEL-ZICHEM|Brabant Flamand
3271|Averbode|Vlaams-Brabant|Averbode|Brabant Flamand
3271|Zichem|Vlaams-Brabant|Zichem|Brabant Flamand
3272|Messelbroek|Vlaams-Brabant|Messelbroek|Brabant Flamand
3272|Testelt|Vlaams-Brabant|Testelt|Brabant Flamand
3290|Deurne|Vlaams-Brabant|Deurne|Brabant Flamand
3290|DIEST|Vlaams-Brabant|DIEST|Brabant Flamand
3290|Schaffen|Vlaams-Brabant|Schaffen|Brabant Flamand
3290|Webbekom|Vlaams-Brabant|Webbekom|Brabant Flamand
3293|Kaggevinne|Vlaams-Brabant|Kaggevinne|Brabant Flamand
3294|Molenstede|Vlaams-Brabant|Molenstede|Brabant Flamand
3300|Bost|Vlaams-Brabant|Bost|Brabant Flamand
3300|Goetsenhoven|Vlaams-Brabant|Goetsenhoven|Brabant Flamand
3300|Hakendover|Vlaams-Brabant|Hakendover|Brabant Flamand
3300|Kumtich|Vlaams-Brabant|Kumtich|Brabant Flamand
3300|Oorbeek|Vlaams-Brabant|Oorbeek|Brabant Flamand
3300|Oplinter|Vlaams-Brabant|Oplinter|Brabant Flamand
3300|Sint-Margriete-Houtem|Vlaams-Brabant|Sint-Margriete-Houtem|Brabant Flamand
3300|TIENEN|Vlaams-Brabant|TIENEN|Brabant Flamand
3300|Vissenaken|Vlaams-Brabant|Vissenaken|Brabant Flamand
3320|HOEGAARDEN|Vlaams-Brabant|HOEGAARDEN|Brabant Flamand
3320|Meldert|Vlaams-Brabant|Meldert|Brabant Flamand
3321|Outgaarden|Vlaams-Brabant|Outgaarden|Brabant Flamand
3350|Drieslinter|Vlaams-Brabant|Drieslinter|Brabant Flamand
3350|LINTER|Vlaams-Brabant|LINTER|Brabant Flamand
3350|Melkwezer|Vlaams-Brabant|Melkwezer|Brabant Flamand
3350|Neerhespen|Vlaams-Brabant|Neerhespen|Brabant Flamand
3350|Neerlinter|Vlaams-Brabant|Neerlinter|Brabant Flamand
3350|Orsmaal-Gussenhoven|Vlaams-Brabant|Orsmaal-Gussenhoven|Brabant Flamand
3350|Overhespen|Vlaams-Brabant|Overhespen|Brabant Flamand
3350|Wommersom|Vlaams-Brabant|Wommersom|Brabant Flamand
3360|BIERBEEK|Vlaams-Brabant|BIERBEEK|Brabant Flamand
3360|Korbeek-Lo|Vlaams-Brabant|Korbeek-Lo|Brabant Flamand
3360|Lovenjoel|Vlaams-Brabant|Lovenjoel|Brabant Flamand
3360|Opvelp|Vlaams-Brabant|Opvelp|Brabant Flamand
3370|BOUTERSEM|Vlaams-Brabant|BOUTERSEM|Brabant Flamand
3370|Kerkom|Vlaams-Brabant|Kerkom|Brabant Flamand
3370|Neervelp|Vlaams-Brabant|Neervelp|Brabant Flamand
3370|Roosbeek|Vlaams-Brabant|Roosbeek|Brabant Flamand
3370|Vertrijk|Vlaams-Brabant|Vertrijk|Brabant Flamand
3370|Willebringen|Vlaams-Brabant|Willebringen|Brabant Flamand
3380|Bunsbeek|Vlaams-Brabant|Bunsbeek|Brabant Flamand
3380|GLABBEEK|Vlaams-Brabant|GLABBEEK|Brabant Flamand
3381|Kapellen|Vlaams-Brabant|Kapellen|Brabant Flamand
3384|Attenrode|Vlaams-Brabant|Attenrode|Brabant Flamand
3390|Houwaart|Vlaams-Brabant|Houwaart|Brabant Flamand
3390|Sint-Joris-Winge|Vlaams-Brabant|Sint-Joris-Winge|Brabant Flamand
3390|Tielt|Vlaams-Brabant|Tielt|Brabant Flamand
3390|TIELT-WINGE|Vlaams-Brabant|TIELT-WINGE|Brabant Flamand
3391|Meensel-Kiezegem|Vlaams-Brabant|Meensel-Kiezegem|Brabant Flamand
3400|Eliksem|Vlaams-Brabant|Eliksem|Brabant Flamand
3400|Ezemaal|Vlaams-Brabant|Ezemaal|Brabant Flamand
3400|Laar|Vlaams-Brabant|Laar|Brabant Flamand
3400|LANDEN|Vlaams-Brabant|LANDEN|Brabant Flamand
3400|Neerwinden|Vlaams-Brabant|Neerwinden|Brabant Flamand
3400|Overwinden|Vlaams-Brabant|Overwinden|Brabant Flamand
3400|Rumsdorp|Vlaams-Brabant|Rumsdorp|Brabant Flamand
3400|Wange|Vlaams-Brabant|Wange|Brabant Flamand
3401|Waasmont|Vlaams-Brabant|Waasmont|Brabant Flamand
3401|Walsbets|Vlaams-Brabant|Walsbets|Brabant Flamand
3401|Walshoutem|Vlaams-Brabant|Walshoutem|Brabant Flamand
3401|Wezeren|Vlaams-Brabant|Wezeren|Brabant Flamand
3404|Attenhoven|Vlaams-Brabant|Attenhoven|Brabant Flamand
3404|Neerlanden|Vlaams-Brabant|Neerlanden|Brabant Flamand
3440|Budingen|Vlaams-Brabant|Budingen|Brabant Flamand
3440|Dormaal|Vlaams-Brabant|Dormaal|Brabant Flamand
3440|Halle-Booienhoven|Vlaams-Brabant|Halle-Booienhoven|Brabant Flamand
3440|Helen-Bos|Vlaams-Brabant|Helen-Bos|Brabant Flamand
3440|ZOUTLEEUW|Vlaams-Brabant|ZOUTLEEUW|Brabant Flamand
3450|GEETBETS|Vlaams-Brabant|GEETBETS|Brabant Flamand
3450|Grazen|Vlaams-Brabant|Grazen|Brabant Flamand
3454|Rummen|Vlaams-Brabant|Rummen|Brabant Flamand
3460|Assent|Vlaams-Brabant|Assent|Brabant Flamand
3460|BEKKEVOORT|Vlaams-Brabant|BEKKEVOORT|Brabant Flamand
3461|Molenbeek-Wersbeek|Vlaams-Brabant|Molenbeek-Wersbeek|Brabant Flamand
3470|KORTENAKEN|Vlaams-Brabant|KORTENAKEN|Brabant Flamand
3470|Ransberg|Vlaams-Brabant|Ransberg|Brabant Flamand
3470|Sint-Margriete-Houtem|Vlaams-Brabant|Sint-Margriete-Houtem|Brabant Flamand
3471|Hoeleden|Vlaams-Brabant|Hoeleden|Brabant Flamand
3472|Kersbeek-Miskom|Vlaams-Brabant|Kersbeek-Miskom|Brabant Flamand
3473|Waanrode|Vlaams-Brabant|Waanrode|Brabant Flamand
3500|HASSELT|Limburg|HASSELT|Limbourg
3500|Sint-Lambrechts-Herk|Limburg|Sint-Lambrechts-Herk|Limbourg
3501|Wimmertingen|Limburg|Wimmertingen|Limbourg
3510|Kermt|Limburg|Kermt|Limbourg
3510|Spalbeek|Limburg|Spalbeek|Limbourg
3511|Kuringen|Limburg|Kuringen|Limbourg
3511|Stokrooie|Limburg|Stokrooie|Limbourg
3512|Stevoort|Limburg|Stevoort|Limbourg
3520|ZONHOVEN|Limburg|ZONHOVEN|Limbourg
3530|Helchteren|Limburg|Helchteren|Limbourg
3530|Houthalen|Limburg|Houthalen|Limbourg
3530|HOUTHALEN-HELCHTEREN|Limburg|HOUTHALEN-HELCHTEREN|Limbourg
3540|Berbroek|Limburg|Berbroek|Limbourg
3540|Donk|Limburg|Donk|Limbourg
3540|HERK-DE-STAD|Limburg|HERK-DE-STAD|Limbourg
3540|Schulen|Limburg|Schulen|Limbourg
3545|HALEN|Limburg|HALEN|Limbourg
3545|Loksbergen|Limburg|Loksbergen|Limbourg
3545|Zelem|Limburg|Zelem|Limbourg
3550|Heusden|Limburg|Heusden|Limbourg
3550|HEUSDEN-ZOLDER|Limburg|HEUSDEN-ZOLDER|Limbourg
3550|Zolder|Limburg|Zolder|Limbourg
3560|Linkhout|Limburg|Linkhout|Limbourg
3560|LUMMEN|Limburg|LUMMEN|Limbourg
3560|Meldert|Limburg|Meldert|Limbourg
3570|ALKEN|Limburg|ALKEN|Limbourg
3580|BERINGEN|Limburg|BERINGEN|Limbourg
3581|Beverlo|Limburg|Beverlo|Limbourg
3582|Koersel|Limburg|Koersel|Limbourg
3583|Paal|Limburg|Paal|Limbourg
3590|DIEPENBEEK|Limburg|DIEPENBEEK|Limbourg
3600|GENK|Limburg|GENK|Limbourg
3620|Gellik|Limburg|Gellik|Limbourg
3620|LANAKEN|Limburg|LANAKEN|Limbourg
3620|Neerharen|Limburg|Neerharen|Limbourg
3620|Veldwezelt|Limburg|Veldwezelt|Limbourg
3621|Rekem|Limburg|Rekem|Limbourg
3630|Eisden|Limburg|Eisden|Limbourg
3630|Leut|Limburg|Leut|Limbourg
3630|MAASMECHELEN|Limburg|MAASMECHELEN|Limbourg
3630|Mechelen-Aan-De-Maas|Limburg|Mechelen-Aan-De-Maas|Limbourg
3630|Meeswijk|Limburg|Meeswijk|Limbourg
3630|Opgrimbie|Limburg|Opgrimbie|Limbourg
3630|Vucht|Limburg|Vucht|Limbourg
3631|Boorsem|Limburg|Boorsem|Limbourg
3631|Uikhoven|Limburg|Uikhoven|Limbourg
3640|Kessenich|Limburg|Kessenich|Limbourg
3640|KINROOI|Limburg|KINROOI|Limbourg
3640|Molenbeersel|Limburg|Molenbeersel|Limbourg
3640|Ophoven|Limburg|Ophoven|Limbourg
3650|Dilsen|Limburg|Dilsen|Limbourg
3650|DILSEN-STOKKEM|Limburg|DILSEN-STOKKEM|Limbourg
3650|Elen|Limburg|Elen|Limbourg
3650|Lanklaar|Limburg|Lanklaar|Limbourg
3650|Rotem|Limburg|Rotem|Limbourg
3650|Stokkem|Limburg|Stokkem|Limbourg
3660|OPGLABBEEK|Limburg|OPGLABBEEK|Limbourg
3665|AS|Limburg|AS|Limbourg
3668|Niel-Bij-As|Limburg|Niel-Bij-As|Limbourg
3670|Ellikom|Limburg|Ellikom|Limbourg
3670|Gruitrode|Limburg|Gruitrode|Limbourg
3670|Meeuwen|Limburg|Meeuwen|Limbourg
3670|MEEUWEN-GRUITRODE|Limburg|MEEUWEN-GRUITRODE|Limbourg
3670|Neerglabbeek|Limburg|Neerglabbeek|Limbourg
3670|Wijshagen|Limburg|Wijshagen|Limbourg
3680|MAASEIK|Limburg|MAASEIK|Limbourg
3680|Neeroeteren|Limburg|Neeroeteren|Limbourg
3680|Opoeteren|Limburg|Opoeteren|Limbourg
3690|ZUTENDAAL|Limburg|ZUTENDAAL|Limbourg
3700|'S Herenelderen|Limburg|'S Herenelderen|Limbourg
3700|Berg|Limburg|Berg|Limbourg
3700|Diets-Heur|Limburg|Diets-Heur|Limbourg
3700|Haren|Limburg|Haren|Limbourg
3700|Henis|Limburg|Henis|Limbourg
3700|Kolmont|Limburg|Kolmont|Limbourg
3700|Koninksem|Limburg|Koninksem|Limbourg
3700|Lauw|Limburg|Lauw|Limbourg
3700|Mal|Limburg|Mal|Limbourg
3700|Neerrepen|Limburg|Neerrepen|Limbourg
3700|Nerem|Limburg|Nerem|Limbourg
3700|Overrepen|Limburg|Overrepen|Limbourg
3700|Piringen|Limburg|Piringen|Limbourg
3700|Riksingen|Limburg|Riksingen|Limbourg
3700|Rutten|Limburg|Rutten|Limbourg
3700|Sluizen|Limburg|Sluizen|Limbourg
3700|TONGEREN|Limburg|TONGEREN|Limbourg
3700|Vreren|Limburg|Vreren|Limbourg
3700|Widooie|Limburg|Widooie|Limbourg
3717|HERSTAPPE|Limburg|HERSTAPPE|Limbourg
3720|KORTESSEM|Limburg|KORTESSEM|Limbourg
3721|Vliermaalroot|Limburg|Vliermaalroot|Limbourg
3722|Wintershoven|Limburg|Wintershoven|Limbourg
3723|Guigoven|Limburg|Guigoven|Limbourg
3724|Vliermaal|Limburg|Vliermaal|Limbourg
3730|HOESELT|Limburg|HOESELT|Limbourg
3730|Romershoven|Limburg|Romershoven|Limbourg
3730|Sint-Huibrechts-Hern|Limburg|Sint-Huibrechts-Hern|Limbourg
3730|Werm|Limburg|Werm|Limbourg
3732|Schalkhoven|Limburg|Schalkhoven|Limbourg
3740|Beverst|Limburg|Beverst|Limbourg
3740|BILZEN|Limburg|BILZEN|Limbourg
3740|Eigenbilzen|Limburg|Eigenbilzen|Limbourg
3740|Grote-Spouwen|Limburg|Grote-Spouwen|Limbourg
3740|Hees|Limburg|Hees|Limbourg
3740|Kleine-Spouwen|Limburg|Kleine-Spouwen|Limbourg
3740|Mopertingen|Limburg|Mopertingen|Limbourg
3740|Munsterbilzen|Limburg|Munsterbilzen|Limbourg
3740|Rijkhoven|Limburg|Rijkhoven|Limbourg
3740|Rosmeer|Limburg|Rosmeer|Limbourg
3740|Waltwilder|Limburg|Waltwilder|Limbourg
3742|Martenslinde|Limburg|Martenslinde|Limbourg
3746|Hoelbeek|Limburg|Hoelbeek|Limbourg
3770|Genoelselderen|Limburg|Genoelselderen|Limbourg
3770|Herderen|Limburg|Herderen|Limbourg
3770|Kanne|Limburg|Kanne|Limbourg
3770|Membruggen|Limburg|Membruggen|Limbourg
3770|Millen|Limburg|Millen|Limbourg
3770|RIEMST|Limburg|RIEMST|Limbourg
3770|Val-Meer|Limburg|Val-Meer|Limbourg
3770|Vlijtingen|Limburg|Vlijtingen|Limbourg
3770|Vroenhoven|Limburg|Vroenhoven|Limbourg
3770|Zichen-Zussen-Bolder|Limburg|Zichen-Zussen-Bolder|Limbourg
3790|Moelingen|Limburg|Fouron-Saint-Martin|Limbourg
3790|Sint-Martens-Voeren|Limburg|FOURONS|Limbourg
3790|VOEREN|Limburg|Mouland|Limbourg
3791|Remersdaal|Limburg|Remersdaal|Limbourg
3792|Sint-Pieters-Voeren|Limburg|Fouron-Saint-Pierre|Limbourg
3793|Teuven|Limburg|Teuven|Limbourg
3798|S Gravenvoeren|Limburg|Fouron-Le-Comte|Limbourg
3800|Aalst|Limburg|Aalst|Limbourg
3800|Brustem|Limburg|Brustem|Limbourg
3800|Engelmanshoven|Limburg|Engelmanshoven|Limbourg
3800|Gelinden|Limburg|Gelinden|Limbourg
3800|Groot-Gelmen|Limburg|Groot-Gelmen|Limbourg
3800|Halmaal|Limburg|Halmaal|Limbourg
3800|Kerkom-Bij-Sint-Truiden|Limburg|Kerkom-Bij-Sint-Truiden|Limbourg
3800|Ordingen|Limburg|Ordingen|Limbourg
3800|SINT-TRUIDEN|Limburg|SINT-TRUIDEN|Limbourg
3800|Zepperen|Limburg|Zepperen|Limbourg
3803|Duras|Limburg|Duras|Limbourg
3803|Gorsem|Limburg|Gorsem|Limbourg
3803|Runkelen|Limburg|Runkelen|Limbourg
3803|Wilderen|Limburg|Wilderen|Limbourg
3806|Velm|Limburg|Velm|Limbourg
3830|Berlingen|Limburg|Berlingen|Limbourg
3830|WELLEN|Limburg|WELLEN|Limbourg
3831|Herten|Limburg|Herten|Limbourg
3832|Ulbeek|Limburg|Ulbeek|Limbourg
3840|Bommershoven|Limburg|Bommershoven|Limbourg
3840|BORGLOON|Limburg|BORGLOON|Limbourg
3840|Broekom|Limburg|Broekom|Limbourg
3840|Gors-Opleeuw|Limburg|Gors-Opleeuw|Limbourg
3840|Gotem|Limburg|Gotem|Limbourg
3840|Groot-Loon|Limburg|Groot-Loon|Limbourg
3840|Haren|Limburg|Haren|Limbourg
3840|Hendrieken|Limburg|Hendrieken|Limbourg
3840|Hoepertingen|Limburg|Hoepertingen|Limbourg
3840|Jesseren|Limburg|Jesseren|Limbourg
3840|Kerniel|Limburg|Kerniel|Limbourg
3840|Kolmont|Limburg|Kolmont|Limbourg
3840|Kuttekoven|Limburg|Kuttekoven|Limbourg
3840|Rijkel|Limburg|Rijkel|Limbourg
3840|Voort|Limburg|Voort|Limbourg
3850|Binderveld|Limburg|Binderveld|Limbourg
3850|Kozen|Limburg|Kozen|Limbourg
3850|NIEUWERKERKEN|Limburg|NIEUWERKERKEN|Limbourg
3850|Wijer|Limburg|Wijer|Limbourg
3870|Batsheers|Limburg|Batsheers|Limbourg
3870|Bovelingen|Limburg|Bovelingen|Limbourg
3870|Gutshoven|Limburg|Gutshoven|Limbourg
3870|HEERS|Limburg|HEERS|Limbourg
3870|Heks|Limburg|Heks|Limbourg
3870|Horpmaal|Limburg|Horpmaal|Limbourg
3870|Klein-Gelmen|Limburg|Klein-Gelmen|Limbourg
3870|Mechelen-Bovelingen|Limburg|Mechelen-Bovelingen|Limbourg
3870|Mettekoven|Limburg|Mettekoven|Limbourg
3870|Opheers|Limburg|Opheers|Limbourg
3870|Rukkelingen-Loon|Limburg|Rukkelingen-Loon|Limbourg
3870|Vechmaal|Limburg|Vechmaal|Limbourg
3870|Veulen|Limburg|Veulen|Limbourg
3890|Boekhout|Limburg|Boekhout|Limbourg
3890|GINGELOM|Limburg|GINGELOM|Limbourg
3890|Jeuk|Limburg|Jeuk|Limbourg
3890|Kortijs|Limburg|Kortijs|Limbourg
3890|Montenaken|Limburg|Montenaken|Limbourg
3890|Niel-Bij-Sint-Truiden|Limburg|Niel-Bij-Sint-Truiden|Limbourg
3890|Vorsen|Limburg|Vorsen|Limbourg
3891|Borlo|Limburg|Borlo|Limbourg
3891|Buvingen|Limburg|Buvingen|Limbourg
3891|Mielen-Boven-Aalst|Limburg|Mielen-Boven-Aalst|Limbourg
3891|Muizen|Limburg|Muizen|Limbourg
3900|OVERPELT|Limburg|OVERPELT|Limbourg
3910|NEERPELT|Limburg|NEERPELT|Limbourg
3910|Sint-Huibrechts-Lille|Limburg|Sint-Huibrechts-Lille|Limbourg
3920|LOMMEL|Limburg|LOMMEL|Limbourg
3930|Achel|Limburg|Achel|Limbourg
3930|Hamont|Limburg|Hamont|Limbourg
3930|HAMONT-ACHEL|Limburg|HAMONT-ACHEL|Limbourg
3940|Hechtel|Limburg|Hechtel|Limbourg
3940|HECHTEL-EKSEL|Limburg|HECHTEL-EKSEL|Limbourg
3941|Eksel|Limburg|Eksel|Limbourg
3945|HAM|Limburg|HAM|Limbourg
3945|Kwaadmechelen|Limburg|Kwaadmechelen|Limbourg
3945|Oostham|Limburg|Oostham|Limbourg
3950|BOCHOLT|Limburg|BOCHOLT|Limbourg
3950|Kaulille|Limburg|Kaulille|Limbourg
3950|Reppel|Limburg|Reppel|Limbourg
3960|Beek|Limburg|Beek|Limbourg
3960|BREE|Limburg|BREE|Limbourg
3960|Gerdingen|Limburg|Gerdingen|Limbourg
3960|Opitter|Limburg|Opitter|Limbourg
3960|Tongerlo|Limburg|Tongerlo|Limbourg
3970|LEOPOLDSBURG|Limburg|LEOPOLDSBURG|Limbourg
3971|Heppen|Limburg|Heppen|Limbourg
3980|TESSENDERLO|Limburg|TESSENDERLO|Limbourg
3990|Grote-Brogel|Limburg|Grote-Brogel|Limbourg
3990|Kleine-Brogel|Limburg|Kleine-Brogel|Limbourg
3990|PEER|Limburg|PEER|Limbourg
3990|Wijchmaal|Limburg|Wijchmaal|Limbourg
4000|Glain|Luik|Glain|Liège
4000|LIÈGE|Luik|LIÈGE|Liège
4000|Rocourt|Luik|Rocourt|Liège
4020|Bressoux|Luik|Bressoux|Liège
4020|Jupille-Sur-Meuse|Luik|Jupille-Sur-Meuse|Liège
4020|LIÈGE|Luik|LIÈGE|Liège
4020|Wandre|Luik|Wandre|Liège
4030|Grivegnee|Luik|Grivegnee|Liège
4031|Angleur|Luik|Angleur|Liège
4032|Chênee|Luik|Chênee|Liège
4040|HERSTAL|Luik|HERSTAL|Liège
4041|Milmort|Luik|Milmort|Liège
4041|Vottem|Luik|Vottem|Liège
4042|Liers|Luik|Liers|Liège
4050|CHAUDFONTAINE|Luik|CHAUDFONTAINE|Liège
4051|Vaux-Sous-Chèvremont|Luik|Vaux-Sous-Chèvremont|Liège
4052|Beaufays|Luik|Beaufays|Liège
4053|Embourg|Luik|Embourg|Liège
4075|CSM Liege X||CSM Liege X|
4099|Liège X||Liège X|
4100|Boncelles|Luik|Boncelles|Liège
4100|SERAING|Luik|SERAING|Liège
4101|Jemeppe-Sur-Meuse|Luik|Jemeppe-Sur-Meuse|Liège
4102|Ougrée|Luik|Ougrée|Liège
4120|Ehein|Luik|Ehein|Liège
4120|NEUPRÉ|Luik|NEUPRÉ|Liège
4120|Rotheux-Rimière|Luik|Rotheux-Rimière|Liège
4121|Neuville-En-Condroz|Luik|Neuville-En-Condroz|Liège
4122|Plainevaux|Luik|Plainevaux|Liège
4130|ESNEUX|Luik|ESNEUX|Liège
4130|Tilff|Luik|Tilff|Liège
4140|Dolembreux|Luik|Dolembreux|Liège
4140|Gomzé-Andoumont|Luik|Gomzé-Andoumont|Liège
4140|Rouvreux|Luik|Rouvreux|Liège
4140|SPRIMONT|Luik|SPRIMONT|Liège
4141|Louveigné|Luik|Louveigné|Liège
4160|ANTHISNES|Luik|ANTHISNES|Liège
4161|Villers-Aux-Tours|Luik|Villers-Aux-Tours|Liège
4162|Hody|Luik|Hody|Liège
4163|Tavier|Luik|Tavier|Liège
4170|COMBLAIN-AU-PONT|Luik|COMBLAIN-AU-PONT|Liège
4171|Poulseur|Luik|Poulseur|Liège
4180|Comblain-Fairon|Luik|Comblain-Fairon|Liège
4180|Comblain-La-Tour|Luik|Comblain-La-Tour|Liège
4180|HAMOIR|Luik|HAMOIR|Liège
4181|Filot|Luik|Filot|Liège
4190|FERRIÈRES|Luik|FERRIÈRES|Liège
4190|My|Luik|My|Liège
4190|Vieuxville|Luik|Vieuxville|Liège
4190|Werbomont|Luik|Werbomont|Liège
4190|Xhoris|Luik|Xhoris|Liège
4210|BURDINNE|Luik|BURDINNE|Liège
4210|Hannêche|Luik|Hannêche|Liège
4210|Lamontzée|Luik|Lamontzée|Liège
4210|Marneffe|Luik|Marneffe|Liège
4210|Oteppe|Luik|Oteppe|Liège
